"","region","scenario","sector","subsector","input","technology","Units","year","value"
"41","China","Ref","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2015,0
"42","China","1p5","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2015,0
"43","China","1p5 delay","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2015,0
"44","China","Ref","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2015,0
"45","China","1p5","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2015,0
"46","China","1p5 delay","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2015,0
"47","China","Ref","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2015,0
"48","China","1p5","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2015,0.00694481
"49","China","1p5 delay","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2015,0.00694481
"50","China","Ref","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2015,0.00694481
"51","China","1p5","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2015,0.0122738
"52","China","1p5 delay","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2015,0.0122738
"53","China","Ref","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2015,0.0122738
"54","China","1p5","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2015,0.00619779
"55","China","1p5 delay","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2015,0.00619779
"56","China","Ref","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2015,0.00619779
"57","China","1p5","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2015,0.123012
"58","China","1p5 delay","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2015,0.123012
"59","China","Ref","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2015,0.123012
"60","China","1p5","iron and steel","EAF with DRI","coal with CCS","EAF with DRI CCS","EJ",2015,0
"61","China","1p5 delay","iron and steel","EAF with DRI","coal with CCS","EAF with DRI CCS","EJ",2015,0
"62","China","1p5","iron and steel","EAF with DRI","electricity","EAF with DRI CCS","EJ",2015,0
"63","China","1p5 delay","iron and steel","EAF with DRI","electricity","EAF with DRI CCS","EJ",2015,0
"64","China","1p5","iron and steel","EAF with DRI","refined liquids with CCS","EAF with DRI CCS","EJ",2015,0
"65","China","1p5 delay","iron and steel","EAF with DRI","refined liquids with CCS","EAF with DRI CCS","EJ",2015,0
"66","China","1p5","iron and steel","EAF with DRI","gas with CCS","EAF with DRI CCS","EJ",2015,0
"67","China","1p5 delay","iron and steel","EAF with DRI","gas with CCS","EAF with DRI CCS","EJ",2015,0
"68","China","1p5","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2015,0.274844
"69","China","1p5 delay","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2015,0.274844
"70","China","Ref","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2015,0.274844
"71","China","1p5","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2015,0.0262211
"72","China","1p5 delay","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2015,0.0262211
"73","China","Ref","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2015,0.0262211
"74","China","1p5","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2015,0
"75","China","1p5 delay","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2015,0
"76","China","Ref","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2015,0
"77","China","1p5","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2015,0
"78","China","1p5 delay","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2015,0
"79","China","Ref","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2015,0
"80","China","1p5","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2020,0.00753269
"81","China","1p5 delay","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2020,0.00753269
"82","China","Ref","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2020,0.00856064
"83","China","1p5","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2020,0.000246122
"84","China","1p5 delay","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2020,0.000246122
"85","China","Ref","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2020,0.00027971
"86","China","1p5","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2020,0.00000448965
"87","China","1p5 delay","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2020,0.00000448965
"88","China","Ref","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2020,0.00000510233
"89","China","1p5","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2020,0.00000448965
"90","China","1p5 delay","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2020,0.00000448965
"91","China","Ref","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2020,0.00000510233
"92","China","1p5","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2020,20.06803
"93","China","1p5 delay","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2020,20.06803
"94","China","Ref","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2020,20.97492
"95","China","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2020,2.062321
"96","China","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2020,2.062321
"97","China","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2020,2.155513
"98","China","1p5","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2020,0.00983829
"99","China","1p5 delay","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2020,0.00983829
"100","China","Ref","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2020,0.0102829
"101","China","1p5","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2020,0.0344818
"102","China","1p5 delay","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2020,0.0344818
"103","China","Ref","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2020,0.0360401
"104","China","1p5","iron and steel","BLASTFUR","coal with CCS","BLASTFUR CCS","EJ",2020,0
"105","China","1p5 delay","iron and steel","BLASTFUR","coal with CCS","BLASTFUR CCS","EJ",2020,0
"106","China","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR CCS","EJ",2020,0
"107","China","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR CCS","EJ",2020,0
"108","China","1p5","iron and steel","BLASTFUR","refined liquids with CCS","BLASTFUR CCS","EJ",2020,0
"109","China","1p5 delay","iron and steel","BLASTFUR","refined liquids with CCS","BLASTFUR CCS","EJ",2020,0
"110","China","1p5","iron and steel","BLASTFUR","gas with CCS","BLASTFUR CCS","EJ",2020,0
"111","China","1p5 delay","iron and steel","BLASTFUR","gas with CCS","BLASTFUR CCS","EJ",2020,0
"112","China","1p5","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2020,0
"113","China","1p5 delay","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2020,0
"114","China","Ref","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2020,0
"115","China","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2020,0
"116","China","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2020,0
"117","China","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2020,0
"118","China","1p5","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2020,0
"119","China","1p5 delay","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2020,0
"120","China","Ref","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2020,0
"121","China","1p5","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2020,0
"122","China","1p5 delay","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2020,0
"123","China","Ref","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2020,0
"124","China","1p5","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2020,0
"125","China","1p5 delay","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2020,0
"126","China","Ref","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2020,0
"127","China","1p5","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2020,0.037363112
"128","China","1p5 delay","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2020,0.037363112
"129","China","Ref","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2020,0.004231561
"130","China","1p5","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2020,0.06603284
"131","China","1p5 delay","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2020,0.06603284
"132","China","Ref","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2020,0.00747855
"133","China","1p5","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2020,0.033344133
"134","China","1p5 delay","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2020,0.033344133
"135","China","Ref","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2020,0.003776391
"136","China","1p5","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2020,0.6618023
"137","China","1p5 delay","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2020,0.6618023
"138","China","Ref","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2020,0.0749525
"139","China","1p5","iron and steel","EAF with DRI","coal with CCS","EAF with DRI CCS","EJ",2020,0
"140","China","1p5 delay","iron and steel","EAF with DRI","coal with CCS","EAF with DRI CCS","EJ",2020,0
"141","China","1p5","iron and steel","EAF with DRI","electricity","EAF with DRI CCS","EJ",2020,0
"142","China","1p5 delay","iron and steel","EAF with DRI","electricity","EAF with DRI CCS","EJ",2020,0
"143","China","1p5","iron and steel","EAF with DRI","refined liquids with CCS","EAF with DRI CCS","EJ",2020,0
"144","China","1p5 delay","iron and steel","EAF with DRI","refined liquids with CCS","EAF with DRI CCS","EJ",2020,0
"145","China","1p5","iron and steel","EAF with DRI","gas with CCS","EAF with DRI CCS","EJ",2020,0
"146","China","1p5 delay","iron and steel","EAF with DRI","gas with CCS","EAF with DRI CCS","EJ",2020,0
"147","China","1p5","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2020,0.430682
"148","China","1p5 delay","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2020,0.430682
"149","China","Ref","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2020,0.357828
"150","China","1p5","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2020,0.0410886
"151","China","1p5 delay","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2020,0.0410886
"152","China","Ref","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2020,0.0341381
"153","China","1p5","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2020,0
"154","China","1p5 delay","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2020,0
"155","China","Ref","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2020,0
"156","China","1p5","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2020,0
"157","China","1p5 delay","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2020,0
"158","China","Ref","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2020,0
"159","China","1p5","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2025,0.29692832
"160","China","1p5 delay","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2025,0.03978581
"161","China","Ref","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2025,0.05207075
"162","China","1p5","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2025,0.009701817
"163","China","1p5 delay","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2025,0.001299957
"164","China","Ref","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2025,0.001701355
"165","China","1p5","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2025,0.0001769755
"166","China","1p5 delay","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2025,0.00002371327
"167","China","Ref","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2025,0.00003103536
"168","China","1p5","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2025,0.0001769755
"169","China","1p5 delay","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2025,0.00002371327
"170","China","Ref","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2025,0.00003103536
"171","China","1p5","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2025,15.77267
"172","China","1p5 delay","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2025,19.03243
"173","China","Ref","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2025,21.49308
"174","China","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2025,1.620898
"175","China","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2025,1.955894
"176","China","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2025,2.208765
"177","China","1p5","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2025,0.00773251
"178","China","1p5 delay","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2025,0.00933059
"179","China","Ref","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2025,0.01053693
"180","China","1p5","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2025,0.0271013
"181","China","1p5 delay","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2025,0.03270238
"182","China","Ref","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2025,0.0369304
"183","China","1p5","iron and steel","BLASTFUR","coal with CCS","BLASTFUR CCS","EJ",2025,0.430695
"184","China","1p5 delay","iron and steel","BLASTFUR","coal with CCS","BLASTFUR CCS","EJ",2025,0
"185","China","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR CCS","EJ",2025,0.0442609
"186","China","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR CCS","EJ",2025,0
"187","China","1p5","iron and steel","BLASTFUR","refined liquids with CCS","BLASTFUR CCS","EJ",2025,0.000211147
"188","China","1p5 delay","iron and steel","BLASTFUR","refined liquids with CCS","BLASTFUR CCS","EJ",2025,0
"189","China","1p5","iron and steel","BLASTFUR","gas with CCS","BLASTFUR CCS","EJ",2025,0.00074004
"190","China","1p5 delay","iron and steel","BLASTFUR","gas with CCS","BLASTFUR CCS","EJ",2025,0
"191","China","1p5","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2025,0.0343195
"192","China","1p5 delay","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2025,0.0288838
"193","China","Ref","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2025,0.0123289
"194","China","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2025,0.00137751
"195","China","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2025,0.00115933
"196","China","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2025,0.000494855
"197","China","1p5","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2025,0.00828946
"198","China","1p5 delay","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2025,0.00697652
"199","China","Ref","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2025,0.00297789
"200","China","1p5","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2025,0.0000251279
"201","China","1p5 delay","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2025,0.000021148
"202","China","Ref","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2025,0.00000902691
"203","China","1p5","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2025,0.0000251279
"204","China","1p5 delay","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2025,0.000021148
"205","China","Ref","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2025,0.00000902691
"206","China","1p5","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2025,0.033341308
"207","China","1p5 delay","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2025,0.036185105
"208","China","Ref","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2025,0.003416854
"209","China","1p5","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2025,0.05892508
"210","China","1p5 delay","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2025,0.06395092
"211","China","Ref","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2025,0.006038693
"212","China","1p5","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2025,0.029754905
"213","China","1p5 delay","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2025,0.032292852
"214","China","Ref","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2025,0.003049318
"215","China","1p5","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2025,0.5905659
"216","China","1p5 delay","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2025,0.6409365
"217","China","Ref","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2025,0.06052176
"218","China","1p5","iron and steel","EAF with DRI","coal with CCS","EAF with DRI CCS","EJ",2025,0.00829517
"219","China","1p5 delay","iron and steel","EAF with DRI","coal with CCS","EAF with DRI CCS","EJ",2025,0
"220","China","1p5","iron and steel","EAF with DRI","electricity","EAF with DRI CCS","EJ",2025,0.0146603
"221","China","1p5 delay","iron and steel","EAF with DRI","electricity","EAF with DRI CCS","EJ",2025,0
"222","China","1p5","iron and steel","EAF with DRI","refined liquids with CCS","EAF with DRI CCS","EJ",2025,0.00740289
"223","China","1p5 delay","iron and steel","EAF with DRI","refined liquids with CCS","EAF with DRI CCS","EJ",2025,0
"224","China","1p5","iron and steel","EAF with DRI","gas with CCS","EAF with DRI CCS","EJ",2025,0.14693
"225","China","1p5 delay","iron and steel","EAF with DRI","gas with CCS","EAF with DRI CCS","EJ",2025,0
"226","China","1p5","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2025,0.680446
"227","China","1p5 delay","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2025,0.575236
"228","China","Ref","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2025,0.36557
"229","China","1p5","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2025,0.0649172
"230","China","1p5 delay","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2025,0.0548797
"231","China","Ref","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2025,0.0348768
"232","China","1p5","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2025,0.0596871
"233","China","1p5 delay","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2025,0.0204677
"234","China","Ref","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2025,0.000416822
"235","China","1p5","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2025,0.16561
"236","China","1p5 delay","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2025,0.0567905
"237","China","Ref","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2025,0.00115653
"238","China","1p5","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2030,0.59955672
"239","China","1p5 delay","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2030,0.09119475
"240","China","Ref","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2030,0.13990766
"241","China","1p5","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2030,0.019589901
"242","China","1p5 delay","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2030,0.002979694
"243","China","Ref","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2030,0.004571338
"244","China","1p5","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2030,0.00035734845
"245","China","1p5 delay","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2030,0.00005435401
"246","China","Ref","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2030,0.00008338814
"247","China","1p5","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2030,0.00035734845
"248","China","1p5 delay","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2030,0.00005435401
"249","China","Ref","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2030,0.00008338814
"250","China","1p5","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2030,9.38901
"251","China","1p5 delay","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2030,15.78306
"252","China","Ref","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2030,20.72774
"253","China","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2030,0.964874
"254","China","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2030,1.621967
"255","China","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2030,2.130114
"256","China","1p5","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2030,0.004602938
"257","China","1p5 delay","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2030,0.0077376
"258","China","Ref","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2030,0.01016172
"259","China","1p5","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2030,0.01613263
"260","China","1p5 delay","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2030,0.02711918
"261","China","Ref","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2030,0.03561531
"262","China","1p5","iron and steel","BLASTFUR","coal with CCS","BLASTFUR CCS","EJ",2030,2.393821
"263","China","1p5 delay","iron and steel","BLASTFUR","coal with CCS","BLASTFUR CCS","EJ",2030,0
"264","China","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR CCS","EJ",2030,0.2460042
"265","China","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR CCS","EJ",2030,0
"266","China","1p5","iron and steel","BLASTFUR","refined liquids with CCS","BLASTFUR CCS","EJ",2030,0.001173562
"267","China","1p5 delay","iron and steel","BLASTFUR","refined liquids with CCS","BLASTFUR CCS","EJ",2030,0
"268","China","1p5","iron and steel","BLASTFUR","gas with CCS","BLASTFUR CCS","EJ",2030,0.004113173
"269","China","1p5 delay","iron and steel","BLASTFUR","gas with CCS","BLASTFUR CCS","EJ",2030,0
"270","China","1p5","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2030,0.1442311
"271","China","1p5 delay","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2030,0.1360571
"272","China","Ref","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2030,0.0707699
"273","China","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2030,0.00578915
"274","China","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2030,0.005461039
"275","China","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2030,0.002840559
"276","China","1p5","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2030,0.0348373
"277","China","1p5 delay","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2030,0.03286286
