"","region","scenario","sector","subsector","input","technology","Units","year","value"
"41","China","Ref","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2015,0
"42","China","1p5","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2015,0
"43","China","1p5 delay","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2015,0
"44","China","Ref","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2015,0
"45","China","1p5","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2015,0
"46","China","1p5 delay","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2015,0
"47","China","Ref","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2015,0
"48","China","1p5","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2015,0.00694481
"49","China","1p5 delay","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2015,0.00694481
"50","China","Ref","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2015,0.00694481
"51","China","1p5","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2015,0.0122738
"52","China","1p5 delay","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2015,0.0122738
"53","China","Ref","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2015,0.0122738
"54","China","1p5","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2015,0.00619779
"55","China","1p5 delay","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2015,0.00619779
"56","China","Ref","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2015,0.00619779
"57","China","1p5","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2015,0.123012
"58","China","1p5 delay","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2015,0.123012
"59","China","Ref","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2015,0.123012
"60","China","1p5","iron and steel","EAF with DRI","coal with CCS","EAF with DRI CCS","EJ",2015,0
"61","China","1p5 delay","iron and steel","EAF with DRI","coal with CCS","EAF with DRI CCS","EJ",2015,0
"62","China","1p5","iron and steel","EAF with DRI","electricity","EAF with DRI CCS","EJ",2015,0
"63","China","1p5 delay","iron and steel","EAF with DRI","electricity","EAF with DRI CCS","EJ",2015,0
"64","China","1p5","iron and steel","EAF with DRI","refined liquids with CCS","EAF with DRI CCS","EJ",2015,0
"65","China","1p5 delay","iron and steel","EAF with DRI","refined liquids with CCS","EAF with DRI CCS","EJ",2015,0
"66","China","1p5","iron and steel","EAF with DRI","gas with CCS","EAF with DRI CCS","EJ",2015,0
"67","China","1p5 delay","iron and steel","EAF with DRI","gas with CCS","EAF with DRI CCS","EJ",2015,0
"68","China","1p5","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2015,0.274844
"69","China","1p5 delay","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2015,0.274844
"70","China","Ref","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2015,0.274844
"71","China","1p5","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2015,0.0262211
"72","China","1p5 delay","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2015,0.0262211
"73","China","Ref","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2015,0.0262211
"74","China","1p5","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2015,0
"75","China","1p5 delay","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2015,0
"76","China","Ref","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2015,0
"77","China","1p5","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2015,0
"78","China","1p5 delay","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2015,0
"79","China","Ref","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2015,0
"80","China","1p5","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2020,0.0075304
"81","China","1p5 delay","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2020,0.0075304
"82","China","Ref","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2020,0.00854105
"83","China","1p5","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2020,0.000246048
"84","China","1p5 delay","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2020,0.000246048
"85","China","Ref","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2020,0.00027907
"86","China","1p5","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2020,0.00000448829
"87","China","1p5 delay","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2020,0.00000448829
"88","China","Ref","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2020,0.00000509065
"89","China","1p5","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2020,0.00000448829
"90","China","1p5 delay","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2020,0.00000448829
"91","China","Ref","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2020,0.00000509065
"92","China","1p5","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2020,20.06832
"93","China","1p5 delay","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2020,20.06832
"94","China","Ref","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2020,20.95978
"95","China","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2020,2.06235
"96","China","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2020,2.06235
"97","China","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2020,2.153957
"98","China","1p5","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2020,0.00983844
"99","China","1p5 delay","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2020,0.00983844
"100","China","Ref","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2020,0.01027547
"101","China","1p5","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2020,0.0344823
"102","China","1p5 delay","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2020,0.0344823
"103","China","Ref","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2020,0.0360141
"104","China","1p5","iron and steel","BLASTFUR","coal with CCS","BLASTFUR CCS","EJ",2020,0
"105","China","1p5 delay","iron and steel","BLASTFUR","coal with CCS","BLASTFUR CCS","EJ",2020,0
"106","China","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR CCS","EJ",2020,0
"107","China","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR CCS","EJ",2020,0
"108","China","1p5","iron and steel","BLASTFUR","refined liquids with CCS","BLASTFUR CCS","EJ",2020,0
"109","China","1p5 delay","iron and steel","BLASTFUR","refined liquids with CCS","BLASTFUR CCS","EJ",2020,0
"110","China","1p5","iron and steel","BLASTFUR","gas with CCS","BLASTFUR CCS","EJ",2020,0
"111","China","1p5 delay","iron and steel","BLASTFUR","gas with CCS","BLASTFUR CCS","EJ",2020,0
"112","China","1p5","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2020,0
"113","China","1p5 delay","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2020,0
"114","China","Ref","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2020,0.00850958
"115","China","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2020,0
"116","China","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2020,0
"117","China","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2020,0.000341557
"118","China","1p5","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2020,0
"119","China","1p5 delay","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2020,0
"120","China","Ref","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2020,0.00205539
"121","China","1p5","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2020,0
"122","China","1p5 delay","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2020,0
"123","China","Ref","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2020,0.00000623052
"124","China","1p5","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2020,0
"125","China","1p5 delay","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2020,0
"126","China","Ref","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2020,0.00000623052
"127","China","1p5","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2020,0.037360018
"128","China","1p5 delay","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2020,0.037360018
"129","China","Ref","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2020,0.004235797
"130","China","1p5","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2020,0.0660274
"131","China","1p5 delay","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2020,0.0660274
"132","China","Ref","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2020,0.00748603
"133","China","1p5","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2020,0.03334136
"134","China","1p5 delay","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2020,0.03334136
"135","China","Ref","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2020,0.003780168
"136","China","1p5","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2020,0.6617478
"137","China","1p5 delay","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2020,0.6617478
"138","China","Ref","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2020,0.0750275
"139","China","1p5","iron and steel","EAF with DRI","coal with CCS","EAF with DRI CCS","EJ",2020,0
"140","China","1p5 delay","iron and steel","EAF with DRI","coal with CCS","EAF with DRI CCS","EJ",2020,0
"141","China","1p5","iron and steel","EAF with DRI","electricity","EAF with DRI CCS","EJ",2020,0
"142","China","1p5 delay","iron and steel","EAF with DRI","electricity","EAF with DRI CCS","EJ",2020,0
"143","China","1p5","iron and steel","EAF with DRI","refined liquids with CCS","EAF with DRI CCS","EJ",2020,0
"144","China","1p5 delay","iron and steel","EAF with DRI","refined liquids with CCS","EAF with DRI CCS","EJ",2020,0
"145","China","1p5","iron and steel","EAF with DRI","gas with CCS","EAF with DRI CCS","EJ",2020,0
"146","China","1p5 delay","iron and steel","EAF with DRI","gas with CCS","EAF with DRI CCS","EJ",2020,0
"147","China","1p5","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2020,0.430671
"148","China","1p5 delay","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2020,0.430671
"149","China","Ref","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2020,0.357953
"150","China","1p5","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2020,0.0410875
"151","China","1p5 delay","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2020,0.0410875
"152","China","Ref","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2020,0.0341499
"153","China","1p5","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2020,0
"154","China","1p5 delay","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2020,0
"155","China","Ref","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2020,0
"156","China","1p5","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2020,0
"157","China","1p5 delay","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2020,0
"158","China","Ref","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2020,0
"159","China","1p5","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2025,0.12611368
"160","China","1p5 delay","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2025,0.03244715
"161","China","Ref","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2025,0.05089448
"162","China","1p5","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2025,0.00412064
"163","China","1p5 delay","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2025,0.001060174
"164","China","Ref","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2025,0.00166292
"165","China","1p5","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2025,0.00007516672
"166","China","1p5 delay","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2025,0.00001933919
"167","China","Ref","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2025,0.00003033418
"168","China","1p5","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2025,0.00007516672
"169","China","1p5 delay","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2025,0.00001933919
"170","China","Ref","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2025,0.00003033418
"171","China","1p5","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2025,15.67246
"172","China","1p5 delay","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2025,19.03979
"173","China","Ref","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2025,21.42292
"174","China","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2025,1.610601
"175","China","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2025,1.956648
"176","China","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2025,2.201554
"177","China","1p5","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2025,0.007683385
"178","China","1p5 delay","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2025,0.00933421
"179","China","Ref","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2025,0.01050253
"180","China","1p5","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2025,0.02692911
"181","China","1p5 delay","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2025,0.032715
"182","China","Ref","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2025,0.0368099
"183","China","1p5","iron and steel","BLASTFUR","coal with CCS","BLASTFUR CCS","EJ",2025,0.519705
"184","China","1p5 delay","iron and steel","BLASTFUR","coal with CCS","BLASTFUR CCS","EJ",2025,0
"185","China","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR CCS","EJ",2025,0.0534081
"186","China","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR CCS","EJ",2025,0
"187","China","1p5","iron and steel","BLASTFUR","refined liquids with CCS","BLASTFUR CCS","EJ",2025,0.000254784
"188","China","1p5 delay","iron and steel","BLASTFUR","refined liquids with CCS","BLASTFUR CCS","EJ",2025,0
"189","China","1p5","iron and steel","BLASTFUR","gas with CCS","BLASTFUR CCS","EJ",2025,0.00089298
"190","China","1p5 delay","iron and steel","BLASTFUR","gas with CCS","BLASTFUR CCS","EJ",2025,0
"191","China","1p5","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2025,0.0310193
"192","China","1p5 delay","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2025,0.0288181
"193","China","Ref","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2025,0.05413684
"194","China","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2025,0.00124505
"195","China","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2025,0.0011567
"196","China","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2025,0.002172938
"197","China","1p5","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2025,0.00749233
"198","China","1p5 delay","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2025,0.00696067
"199","China","Ref","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2025,0.0130761
"200","China","1p5","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2025,0.0000227116
"201","China","1p5 delay","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2025,0.0000211
"202","China","Ref","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2025,0.00003963774
"203","China","1p5","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2025,0.0000227116
"204","China","1p5 delay","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2025,0.0000211
"205","China","Ref","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2025,0.00003963774
"206","China","1p5","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2025,0.036971536
"207","China","1p5 delay","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2025,0.036725319
"208","China","Ref","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2025,0.003414237
"209","China","1p5","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2025,0.0653409
"210","China","1p5 delay","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2025,0.06490568
"211","China","Ref","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2025,0.006034067
"212","China","1p5","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2025,0.032994696
"213","China","1p5 delay","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2025,0.032774925
"214","China","Ref","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2025,0.003046982
"215","China","1p5","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2025,0.6548666
"216","China","1p5 delay","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2025,0.6505058
"217","China","Ref","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2025,0.06047536
"218","China","1p5","iron and steel","EAF with DRI","coal with CCS","EAF with DRI CCS","EJ",2025,0.010448
"219","China","1p5 delay","iron and steel","EAF with DRI","coal with CCS","EAF with DRI CCS","EJ",2025,0
"220","China","1p5","iron and steel","EAF with DRI","electricity","EAF with DRI CCS","EJ",2025,0.018465
"221","China","1p5 delay","iron and steel","EAF with DRI","electricity","EAF with DRI CCS","EJ",2025,0
"222","China","1p5","iron and steel","EAF with DRI","refined liquids with CCS","EAF with DRI CCS","EJ",2025,0.00932413
"223","China","1p5 delay","iron and steel","EAF with DRI","refined liquids with CCS","EAF with DRI CCS","EJ",2025,0
"224","China","1p5","iron and steel","EAF with DRI","gas with CCS","EAF with DRI CCS","EJ",2025,0.185062
"225","China","1p5 delay","iron and steel","EAF with DRI","gas with CCS","EAF with DRI CCS","EJ",2025,0
"226","China","1p5","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2025,0.701049
"227","China","1p5 delay","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2025,0.57525
"228","China","Ref","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2025,0.366064
"229","China","1p5","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2025,0.0668828
"230","China","1p5 delay","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2025,0.0548809
"231","China","Ref","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2025,0.0349239
"232","China","1p5","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2025,0.0497452
"233","China","1p5 delay","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2025,0.0201758
"234","China","Ref","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2025,0.000419332
"235","China","1p5","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2025,0.138025
"236","China","1p5 delay","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2025,0.0559805
"237","China","Ref","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2025,0.00116349
"238","China","1p5","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2030,0.23521419
"239","China","1p5 delay","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2030,0.06628655
"240","China","Ref","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2030,0.13503139
"241","China","1p5","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2030,0.007685383
"242","China","1p5 delay","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2030,0.002165839
"243","China","Ref","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2030,0.004412005
"244","China","1p5","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2030,0.00014019289
"245","China","1p5 delay","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2030,0.00003950834
"246","China","Ref","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2030,0.00008048176
"247","China","1p5","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2030,0.00014019289
"248","China","1p5 delay","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2030,0.00003950834
"249","China","Ref","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2030,0.00008048176
"250","China","1p5","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2030,9.07491
"251","China","1p5 delay","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2030,15.81427
"252","China","Ref","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2030,20.60902
"253","China","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2030,0.932595
"254","China","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2030,1.625174
"255","China","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2030,2.117914
"256","China","1p5","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2030,0.004448956
"257","China","1p5 delay","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2030,0.0077529
"258","China","Ref","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2030,0.01010353
"259","China","1p5","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2030,0.01559293
"260","China","1p5 delay","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2030,0.0271728
"261","China","Ref","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2030,0.0354114
"262","China","1p5","iron and steel","BLASTFUR","coal with CCS","BLASTFUR CCS","EJ",2030,3.216198
"263","China","1p5 delay","iron and steel","BLASTFUR","coal with CCS","BLASTFUR CCS","EJ",2030,0
"264","China","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR CCS","EJ",2030,0.3305172
"265","China","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR CCS","EJ",2030,0
"266","China","1p5","iron and steel","BLASTFUR","refined liquids with CCS","BLASTFUR CCS","EJ",2030,0.001576735
"267","China","1p5 delay","iron and steel","BLASTFUR","refined liquids with CCS","BLASTFUR CCS","EJ",2030,0
"268","China","1p5","iron and steel","BLASTFUR","gas with CCS","BLASTFUR CCS","EJ",2030,0.005526215
"269","China","1p5 delay","iron and steel","BLASTFUR","gas with CCS","BLASTFUR CCS","EJ",2030,0
"270","China","1p5","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2030,0.1237465
"271","China","1p5 delay","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2030,0.1356094
"272","China","Ref","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2030,0.14888483
"273","China","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2030,0.00496693
"274","China","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2030,0.005443095
"275","China","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2030,0.00597593
"276","China","1p5","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2030,0.0298895
